cntdate,countname,store,batch,dept,sdept,class,sclass,sku,ibc,sbc,sku_desc,brndname,brnddesc,catalogue,color,size,retail,cost,phycnt_rtl,phycnt_cst,qty_count,count_user,rpname
20241005,4BBY01,14,,540,401,100,100,154505,70213140,8851552450162,"แฟ้มก้านยก3""HORSE#NV/H1002F/P3",HORSE HO,HORSE,1002F/NV,NAVY-BLUE,,289,174.748,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,100,100,154509,70213188,8851552451442,"แฟ้มก้านยก3""HORSE#WH/1002F/P3",HORSE HO,HORSE,1002F WH,WHITE,,289,175,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,100,100,154534,70207965,8851552443560,"แฟ้มก้านยก3""HORSE#BK/H-104F/P6",HORSE HO,HORSE,H-104/BK,BLACK,,437,291.042,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,100,100,154540,70080384,8851907092849,"แฟ้มสันกว้างช้าง#3""100A4/BK/P6",ช้าง  EL,ELEPHANT,100A4,BLACK,,436,248.625,0,0,0,,VAR1
20241005,4BBY01,14,F10004,540,401,100,100,154550,70222081,8851907123703,"แฟ้มสันกว้างช้าง#3""112A4/BK/P6",ช้าง  EL,ELEPHANT,112A4/BK,BLACK,,480,286.836,3360,2007.85,7,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,100,100,154551,70081503,8851907122645,"แฟ้มสันกว้างช้าง#3""112F/BK/P6",ช้าง  EL,ELEPHANT,112F/BK/P06,BLACK,,480,291.275,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,100,100,154555,70080186,8851907061821,"แฟ้มสันกว้างช้าง#3""120F/BK/P6",ช้าง  EL,ELEPHANT,BK/120F,BLACK,,570,346.2,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,100,100,154556,70080223,8851907061852,"แฟ้มสันกว้างช้าง#3""120F/BU/P6",ช้าง  EL,ELEPHANT,BU-120F,BLUE,,570,346.26,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,100,100,154563,70080780,8851907018511,"แฟ้มสันกว้างช้าง#2""125A4/BK/P1",ช้าง  EL,ELEPHANT,125A/BK/P1,BLACK,,100,60.08,0,0,0,,VAR1
20241005,4BBY01,14,F10004,540,401,100,100,154565,70080247,8851907061777,"แฟ้มสันกว้างช้าง#2""125F/BK/P6",ช้าง  EL,ELEPHANT,BK/125F,BLACK,,570,346.26,570,346.26,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,100,100,154578,70081510,8851907122676,"แฟ้มสันกว้างช้าง#2""115F/BK/P6",ช้าง  EL,ELEPHANT,115F/BK/P6,BLACK,,480,291.033,0,0,0,,VAR1
20241005,4BBY01,14,F10004,540,401,100,100,177260,70611182,8851552447476,"แฟ้มก้านยก3""HORSE#BU/H403A4/P6",HORSE HO,HORSE,H-403/BU,BLUE,,539,329,539,329,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10004,540,401,100,100,177262,70611205,8851552447483,"แฟ้มก้านยก3""HORSE#BK/H403A4/P6",HORSE HO,HORSE,H-403/BK,BLACK,,539,329,539,329,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10003,540,401,100,100,190292,70737578,8851907110642,"แฟ้มสันกว้างช้าง#3""112/F4/BK",ช้าง  EL,ELEPHANT,112,BLACK,,80,49,960,588,12,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10004,540,401,100,100,190292,70737578,8851907110642,"แฟ้มสันกว้างช้าง#3""112/F4/BK",ช้าง  EL,ELEPHANT,112,BLACK,,80,49,1040,637,13,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,100,100,273179,71554396,8851907013622,"แฟ้มสันกว้างช้าง#3""120F/BK/P1",ช้าง  EL,ELEPHANT,120,BLACK,,100,59.721,0,0,0,,VAR1
20241005,4BBY01,14,F10004,540,401,100,100,273180,71554402,8851907042295,"แฟ้มสันกว้างช้าง#3""120F/BU/P1",ช้าง  EL,ELEPHANT,120,BLUE,,100,60.14,600,360.84,6,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10003,540,401,100,100,273347,71556055,8851907111403,"แฟ้มสันกว้างช้าง#3""2100F/GY/P1",ช้าง  EL,ELEPHANT,210,GRAY,,106,62.15,106,62.15,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10004,540,401,100,100,273360,71556185,8851907110659,"แฟ้มสันกว้างช้าง#3""112/A4/BK",ช้าง  EL,ELEPHANT,112,BLACK,,80,49,0,0,0,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10004,540,401,100,100,273362,71556208,8851907076467,"แฟ้มสันกว้างช้าง#3""2100/F4/BK",ช้าง  EL,ELEPHANT,2100,BLACK,,106,62.15,318,186.45,3,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,100,100,329064,72111895,8852874349103,"แฟ้มสันกว้าง3""FMG#219TA/BU/P1",FLAMINFL,FLAMINGO,FL-2693ทูโทน,LIGHT-BLUE,,122,70.6,0,0,0,,VAR1
20241005,4BBY01,14,F10004,540,401,100,100,337746,72198377,0,"Iแฟ้มสันกว้างONE#2""PP/F4/BK",ONE   ON,ONE,F4/BK,BLACK,,99,30.92,99,30.92,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10028,540,401,100,100,365728,72477380,0,"Iแฟ้มสันกว้างONE#3""PP/F4/BK/P6",ONE   ON,ONE,,BLACK,,539,224.71,539,224.71,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,100,100,452313,73341604,8851552451954,"แฟ้มสันกว้าง 3""HORSE#H-411",HORSE HO,HORSE,H-411,,,99,55,0,0,0,,VAR1
20241005,4BBY01,14,F10004,540,401,100,100,455970,73378136,8851552447087,แฟ้มสันกว้าง A4/สัน/3 นิ้ว/BU,HORSE HO,HORSE,,,,86,52,0,0,0,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10003,540,401,100,100,455971,73378143,8851552444031,แฟ้มสันกว้าง F/C/สัน/2 นิ้ว/BK,HORSE HO,HORSE,,,,72,43,288,172,4,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10003,540,401,100,110,154662,70082289,8851907120184,แฟ้มหนีบช้าง#2.5ซม./591/A4/GY,ช้าง  EL,ELEPHANT,591A4/PNCLS/GY,GRAY,,70,42.475,70,42.47,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,100,110,190423,70738797,8851907026387,แฟ้มหนีบช้าง#3 ซม./590/F4/BK,ช้าง  EL,ELEPHANT,590,BLACK,,70,38.291,0,0,0,,VAR1
20241005,4BBY01,14,F10004,540,401,100,110,227615,71101804,8851907015602,แฟ้มหนีบช้าง#2.5ซม./490/F4/BK,ช้าง  EL,ELEPHANT,490,BLACK,,68,41.87,68,41.87,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10004,540,401,100,110,343451,72255353,0,Iแฟ้มหนีบME.STYLE#WS7011/A4/CL,MESTYLME,ME.STYLE,WS7011-A4,CLEAR,,45,11.82,90,23.64,2,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10004,540,401,100,110,343452,72255360,0,Iแฟ้มหนีบME.STYLE#WS7011/A4/BK,MESTYLME,ME.STYLE,WS7011-A4,BLACK,,45,11.748,45,11.74,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,100,110,351637,72337103,0,Iแฟ้มหนีบONE#CF1139/PI/P1,ONE   ON,ONE,CF1139-PI,PINK,,55,13.74,0,0,0,,VAR1
20241005,4BBY01,14,F10004,540,401,100,110,351638,72337110,0,Iแฟ้มหนีบONE#CF1139/GN/P1,ONE   ON,ONE,CF1139-GN,GREEN,,55,13.74,110,27.48,2,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,100,120,154766,70226706,8851552424491,แฟ้มห่วง HORSE #BK/H-335/P1,HORSE HO,HORSE,H-335/BK,BLACK,,69,41.736,0,0,0,,VAR1
20241005,4BBY01,14,F10002,540,401,100,120,154772,70226775,8851552424552,แฟ้มห่วง HORSE #PI/H-335/P1,HORSE HO,HORSE,H-335/PI,PINK,,69,41,207,123,3,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10004,540,401,100,120,154944,70082487,8851907061906,แฟ้ม2ห่วงช้าง#BK/210PF/P6,ช้าง  EL,ELEPHANT,BK210PF,BLACK,,425,270.42,425,270.42,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10003,540,401,100,120,154947,70084672,8851907120153,แฟ้ม2ห่วงช้าง#GN/221A4/P1,ช้าง  EL,ELEPHANT,221A4/DURA2D/GN,GREEN,,71,42.88,71,42.88,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,100,120,154949,70084658,8851907120122,แฟ้ม2ห่วงช้าง#GY/221A4/P1,ช้าง  EL,ELEPHANT,221A4/DURA2D/GY,GRAY,,71,42.843,0,0,0,,VAR1
20241005,4BBY01,14,F10002,540,401,100,120,154970,70226782,8851552424569,แฟ้มห่วง HORSE #L.GN/H-335/P1,HORSE HO,HORSE,H-335/L.GN,LIGHT-GREEN,,69,41,276,164,4,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,100,120,154993,70265736,8851907139902,แฟ้ม2ห่วงดูราพลาส#BU9230/V30MM,ช้าง  EL,ELEPHANT,9230BL/V/NV,BLUE,,92,54.67,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,100,120,154996,70265767,8851907098438,แฟ้ม2ห่วงดูราพลาส#WH9250/V50MM,ช้าง  EL,ELEPHANT,9250/WH/V,WHITE,,115,67.82,0,0,0,,VAR1
20241005,4BBY01,14,F10003,540,401,100,120,170598,70544848,8851433102975,"แฟ้ม2ห่วงORCA#1""A-995/A4/BK/P1",ORCA  OR,ORCA,A-995/BK,BLACK,,89,51,178,102,2,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10003,540,401,100,120,229701,71122373,8851907160005,แฟ้ม2ห่วงช้าง#221V/A4/BU,ช้าง  EL,ELEPHANT,221 VB/B,BLUE,,80,40.11,80,40.11,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,100,120,269781,71520490,8851552483047,แฟ้ม2ห่วงHORSE#LGN/A4/H-337/C,HORSE HO,HORSE,H-337/C/LGN,,,75,45.568,0,0,0,,VAR1
20241005,4BBY01,14,F10003,540,401,100,120,273403,71556611,8851907147228,แฟ้ม3ห่วงช้าง#9ซม.9390V/A4/WH,ช้าง  EL,ELEPHANT,9390V,WHITE,,160,98.13,160,98.13,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10002,540,401,100,120,302812,71850115,8852874345921,แฟ้ม2ห่วงFLAMINGO#222/A4/PI,FLAMINFL,FLAMINGO,222A4,PINK,,60,34.065,180,102.19,3,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,100,120,340304,72223956,0,"Iแฟ้ม2ห่วงONE#1""A4/WH/P1",ONE   ON,ONE,,WHITE,,110,36.048,0,0,0,,VAR1
20241005,4BBY01,14,F10004,540,401,100,120,340305,72223963,0,"Iแฟ้ม2ห่วงONE#1.5""A4/WH/P1",ONE   ON,ONE,,WHITE,,120,36.3,600,181.5,5,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10002,540,401,100,120,340312,72224038,0,"Iแฟ้ม3ห่วงONE#1""A4/WH",ONE   ON,ONE,,WHITE,,145,36.25,145,36.25,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10004,540,401,100,120,347051,72291351,0,Iแฟ้ม2ห่วงME.STYLE#WS9120-A5BK,MESTYLME,ME.STYLE,WS9120-A5_BK,BLACK,,55,12.18,220,48.72,4,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10003,540,401,100,120,354806,72368671,8851907276928,แฟ้ม2ห่วงช้าง#221VB/A4/PT-LGN,ช้าง  EL,ELEPHANT,221VB,GREEN,,80,43.705,80,43.7,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10003,540,401,100,120,354807,72368688,8851907276997,แฟ้ม2ห่วงช้าง#221VB/A4/PT-LBU,ช้าง  EL,ELEPHANT,221VB,BLUE,,80,45.56,80,45.56,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,100,120,438593,73205050,8851433149116,"แฟ้ม 2 ห่วง A4 สัน 3""/P2",ORCA  OR,ORCA,PVC,WHITE,,336,198,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,100,120,438672,73205838,8851552427164,แฟ้ม 2 ห่วง F/Cตราม้า#GN/H-926,HORSE HO,HORSE,H-926,,,56,32.558,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,100,120,438677,73205883,8851552427157,แฟ้ม2ห่วงF/C HORSE#H-926/RD,HORSE HO,HORSE,H-926,RED,,56,33,0,0,0,,VAR1
20241005,4BBY01,14,F10004,540,401,100,120,449254,73311027,70684841,แฟ้ม2ห่วงHORSE#BK/H-925-F4,HORSE HO,HORSE,,,,75,43,900,516,12,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10028,540,401,100,130,155013,70085297,8851907027452,"แฟ้มคอมพิวเตอร์ช้าง#GN9x11""P1",ช้าง  EL,ELEPHANT,4332GN,GREEN,,130,70.43,130,70.43,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,100,140,155044,70085532,8851907065669,แฟ้มแขวนช้าง#GN/905/P10,ช้าง  EL,ELEPHANT,GN/905,GREEN,,200,115.42,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,100,140,155051,70085457,8851907070892,แฟ้มแขวนช้าง#RD/925/P10,ช้าง  EL,ELEPHANT,RD/925,RED,,200,121.5,0,0,0,,VAR1
20241005,4BBY01,14,F10028,540,401,100,140,155052,70085488,8851907070922,แฟ้มแขวนช้าง#YL/925/P10,ช้าง  EL,ELEPHANT,YL/925,YELLOW,,200,121.5,400,243,2,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,100,140,320737,72028988,8851433125905,แฟ้มแขวนพลาสติกONE#F4/PI/P10,ONE   ON,ONE,,PINK,,205,89.5,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,110,100,155086,70313536,8850892060437,ตาไก่ทองเหลืองSANKO#SKE100,SANKO SA,SANKO,SKE100,GOLD,,28,15.7,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,110,100,155089,70271034,4711734077102,"หมุดลิ้นแฟ้มโลหะ1""#0771/P100",SDI   SD,SDI,0771/ตัว,NOT THE COLOR,,68,41.014,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,110,100,184852,70685268,8851552790558,ตาไก่สติกเกอร์HORSE#500ดวง,HORSE HO,HORSE,,NOT THE COLOR,,22,13,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,110,110,155091,70282450,8851552457451,ลิ้นแฟ้มHORSE#H-222/P50,HORSE HO,HORSE,H-222,NOT THE COLOR,,111,65.885,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,110,110,155092,70128550,200001340802,ลิ้นแฟ้ม BENNON#SI/50 ชุด,BENNONBE,BENNON,BN1005,SILVER,,68,40.93,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,110,110,155101,70128567,200001340819,ลิ้นแฟ้มพลาสติก BENNON#50ชุด,BENNONBE,BENNON,BN0705,NOT THE COLOR,,58,29.016,0,0,0,,VAR1
20241005,4BBY01,14,F10011,540,401,110,120,155131,70261486,8851433010782,สันรูดORCA#5MM./คละสีอ่อน/P12,ORCA  OR,ORCA,สีทึบอ่อน /P12,NOT THE COLOR,,66,38.496,792,461.95,12,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,110,120,173300,70571714,8851752160120,สันรูดPLANGO#7มม.A4/P6/คละสี,PLANGOPL,PLANGO,7สีทึบ-A4/P6,MIXED COLORS,,47,28,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,110,120,320722,72028834,8851433125783,สันรูดONE#5MM./P12/ขาวทึบ,ONE   ON,ONE,,,,60,28,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,110,120,320723,72028841,8851433125790,สันรูดONE#5MM./P12/อ่อนทึบ,ONE   ON,ONE,,,,60,27.996,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,110,120,329285,72114100,8851433128371,สันรูดONE#5MM.ASST/P12คละสีทึบ,ONE   ON,ONE,,MIXED COLORS,,60,27.999,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,110,130,155150,70093926,8851907043261,อินเด็กซ์กระดาษการ์ด#1-10/310,ช้าง  EL,ELEPHANT,310,MIXED COLORS,,30,17.34,0,0,0,,VAR1
20241005,4BBY01,14,F10004,540,401,110,130,155153,70093940,8851907043278,อินเด็กซ์ช้าง#320/5สีพลาสติก,ช้าง  EL,ELEPHANT,320,MIXED COLORS,,48,28.55,240,142.75,5,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,110,130,155154,70093957,8851907043292,อินเด็กซ์ช้าง#1-10/321/GY,ช้าง  EL,ELEPHANT,321,GRAY,,55,28.98,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,110,130,155161,70093988,4008115950407,อินเด็กซ์10ช่องPP#NK-07-A4,B-BIRDBI,B-BIRD,NK-07-A4,NOT THE COLOR,,40,25,0,0,0,,VAR1
20241005,4BBY01,14,F10003,540,401,110,130,155174,70094220,8850892003243,อินเด็กซ์PVC BENNON#IX000/1-31,BENNONBE,BENNON,IX899,NOT THE COLOR,,115,69.54,115,69.54,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10003,540,401,110,130,155214,70094268,8850053301409,อินเด็กซ์พลาสติกINTOP#1-10สี,INTOP IN,INTOP,DX840,MIXED COLORS,,85,48.366,170,96.73,2,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10003,540,401,110,130,177717,70615739,8851907152413,อินเด็กซ์กระดาษช้าง1-10#351/WH,ช้าง  EL,ELEPHANT,351,NOT THE COLOR,,52,27.09,208,108.36,4,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,110,130,184398,70680959,8852874287504,อินเด็กซ์พลาสติก#สี9532A/5หยัก,FLAMINFL,FLAMINGO,9532A-5,MIXED COLORS,,32,18.19,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,110,130,234978,71174488,8851216902655,อินเด็กซ์พลาสติก DATA/เลข1-12,DATABADA,DATABANK,VID-C12,MIXED COLORS,,72,35,0,0,0,,VAR1
20241005,4BBY01,14,F10004,540,401,110,130,320746,72029077,8851433125967,อินเด็กซ์กระดาษONE#ASST/12หยัก,ONE   ON,ONE,,,,46,20.8,46,20.8,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,110,130,320748,72029091,8851433125974,อินเด็กซ์พลาสติกONE5#5สีP10คละ,ONE   ON,ONE,,,,47,24,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,110,130,322901,72050552,8851433126476,อินเด็กซ์พลาสติกONE#1-12/A4คละ,ONE   ON,ONE,,,,45,23,0,0,0,,VAR1
20241005,4BBY01,14,F10004,540,401,110,130,322904,72050583,8851433126506,อินเด็กซ์พลาสติกONE#1-31/A4คละ,ONE   ON,ONE,,,,103,50.391,103,50.39,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10003,540,401,110,130,336852,72189436,8851433102470,อินเด็กซ์พลาสติก6หยัก#BC800,ORCA  OR,ORCA,BC-800,,,67,38.25,268,153,4,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10003,540,401,110,130,336854,72189450,8851433129620,อินเด็กซ์พลาสติก10หยัก#BC840,ORCA  OR,ORCA,BC-840,,,59,33.918,59,33.91,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10003,540,401,110,130,336857,72189481,8851433129736,อินเด็กซ์พลาสติกORCA1-12#BC650,ORCA  OR,ORCA,BC-650,,,90,53.25,90,53.25,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10003,540,401,110,130,336858,72189498,8851433129750,อินเด็กซ์พลาสติก16หยัก#BC613,ORCA  OR,ORCA,BC-613,,,90,53.25,90,53.25,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,120,100,329185,72113103,8850774090132,แฟ้มพับกระดาษONE#A4/BU/P30,ONE   ON,ONE,,BLUE,,220,106.321,0,0,0,,VAR1
20241005,4BBY01,14,F10003,540,401,120,100,337643,72197349,8851433133108,แฟ้มพับกระดาษORCA#300A4GN/P20,ORCA  OR,ORCA,300G,GREEN,,218,121.333,218,121.33,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10028,540,401,120,100,337644,72197356,8851433133115,แฟ้มพับกระดาษORCA#300A4LBU/P20,ORCA  OR,ORCA,300G,BLUE,,218,127.266,436,254.53,2,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10006,540,401,120,100,337649,72197400,8851433133160,แฟ้มพับกระดาษORCA#300F4LBU/P20,ORCA  OR,ORCA,300G,BLUE,,218,127.295,218,127.29,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10028,540,401,120,100,337649,72197400,8851433133160,แฟ้มพับกระดาษORCA#300F4LBU/P20,ORCA  OR,ORCA,300G,BLUE,,218,127.295,436,254.59,2,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10027,540,401,120,110,155317,70087581,8851023035492,แฟ้มเจาะCONDOR#BU/51A,E-FILEEF,E-FILE,51A/BL,BLUE,,32,17.954,32,17.95,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10004,540,401,120,110,155320,70087604,8851023035508,แฟ้มเจาะCONDOR#OR/51A,E-FILEEF,E-FILE,51A/OR,ORANGE,,32,17.565,32,17.56,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10027,540,401,120,110,155320,70087604,8851023035508,แฟ้มเจาะCONDOR#OR/51A,E-FILEEF,E-FILE,51A/OR,ORANGE,,32,17.565,96,52.69,3,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,120,110,155329,70087123,8850936035544,แฟ้มเจาะพลาสติกXING#1114/A4/OR,XING  XI,Xing,1114 OR,ORANGE,,38,16.73,0,0,0,,VAR1
20241005,4BBY01,14,F10002,540,401,120,110,184583,70682700,8851724019715,พลาสติกทำปกBOSTON#CL/A4/P100,BOSTONBO,BOSTON,A4/P100,NOT THE COLOR,,292,175,292,175,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,120,110,185629,70692778,8850892048732,แฟ้มสันรูดCOMIX5มม#Q310ทึบ/P6,COMIX CO,COMIX,Q310,MIXED COLORS,,115,65,0,0,0,,VAR1
20241005,4BBY01,14,F10004,540,401,120,110,187826,70713862,8851023034525,แฟ้มเจาะพลาสติกE-FILE#GN/35A4,E-FILEEF,E-FILE,35A,GREEN,,55,28,55,28,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,120,110,219760,71024738,8851023034778,แฟ้มเจาะพลาสติกE-FILE#WH/35A4,E-FILEEF,E-FILE,35A,WHITE,,55,30.117,0,0,0,,VAR1
20241005,4BBY01,14,F10028,540,401,120,110,272304,71545974,8850892053378,แฟ้มสันรูดCOMIX#NV/Q310/P6,COMIX CO,COMIX, Q310,NAVY-BLUE,,130,77.15,130,77.15,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,120,110,320715,72028766,8851433125714,แฟ้มสันรูดONE#5MM.A4/WH/P12,ONE   ON,ONE,,WHITE,,150,68.249,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,120,110,320716,72028773,8851433125721,แฟ้มสันรูดONE#5MM.A4P12คละสีใส,ONE   ON,ONE,,,,155,75.949,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,120,110,320717,72028780,8851433125738,แฟ้มสันรูด#10MM.A4/P12/คละสีใส,ONE   ON,ONE,,,,176,87.032,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,120,110,320718,72028797,8851433125745,แผ่นพลาสติกทำปกONE#A4/CL/20SHT,ONE   ON,ONE,,CLEAR,,59,27.999,0,0,0,,VAR1
20241005,4BBY01,14,F10004,540,401,120,110,320719,72028803,8851433125752,แผ่นพลาสติกทำปกONE#A4/WH/20SHT,ONE   ON,ONE,,WHITE,,55,23.75,55,23.75,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10028,540,401,120,110,323856,72060025,0,แฟ้มสันรูดCOMIX#BU/HF287A/P5,COMIX CO,COMIX,HF287A,BLUE,,90,54.67,90,54.67,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10028,540,401,120,110,329286,72114117,8851433128364,แฟ้มสันรูดONE#10MM.HF287A/P12,ONE   ON,ONE,HF287A,MIXED COLORS,,176,79.521,176,79.52,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,120,110,330863,72129760,8852874347529,แฟ้มเจาะพลาสติก#FM9085AA4/ASST,FLAMINFL,FLAMINGO,9085A-A4,MIXED COLORS,,33,18.13,0,0,0,,VAR1
20241005,4BBY01,14,F10004,540,401,120,110,353103,72351703,8851023032347,แฟ้มเจาะพลาสติกE-FILE#52A4/WH,E-FILEEF,E-FILE,52A-WH,WHITE,,33,17,66,34,2,OHOSTRDPB,VAR1
20241005,4BBY01,14,F10004,540,401,120,110,353104,72351710,8851023032330,แฟ้มเจาะพลาสติกE-FILE#52A4/LBU,E-FILEEF,E-FILE,52A-LBU,LIGHT-BLUE,,33,17,33,17,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,120,110,441326,73232087,8850862034727,สมุดกล่าวรายงานปกผ้าไหม/A4,PK    PK,PK,,,,380,220,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,120,110,441329,73232117,8850862034710,แฟ้มกล่าวรายงานปกผ้าหนังเทียม,PK    PK,PK,,,,380,220,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,120,120,155472,70086485,200001340246,กระเป๋า DATABANK #KAA-12FW-25,DATABADA,DATABANK,KAA-12FW-25,MIXED COLORS,,198,120,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,120,120,217670,71004396,8851433010225,กระเป๋าเอกสารORCA#DSB-F4/ดำทึบ,ORCA  OR,ORCA,DSB,,,135,75.981,0,0,0,,VAR1
20241005,4BBY01,14,F10004,540,401,120,120,272991,71552514,8852874946524,กระเป๋าพลาสติกFM#GY/946/A3,FLAMINFL,FLAMINGO,946,GRAY,,200,121.13,200,121.13,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,120,120,331945,72140482,8851215030861,แฟ้มกระเป๋า8ช่องWENGU#A4/PI,WENGU WE,WENGU,G099,PINK,,89,54,0,0,0,,VAR1
20241005,4BBY01,14,,540,401,120,120,347059,72291436,0,Iแฟ้มหีบเพลงME.STYLE#WS9211_CH,MESTYLME,ME.STYLE,WS9211_CH,BLACK,,60,13.667,0,0,0,,VAR1
20241005,4BBY01,14,F10004,540,401,120,120,347064,72291481,0,Iแฟ้มหีบเพลงME.STYLE#WS8407-7C,MESTYLME,ME.STYLE,WS8407-7CL,CLEAR,,95,21.28,95,21.28,1,OHOSTRDPB,VAR1
20241005,4BBY01,14,,540,401,120,120,347066,72291504,0,Iแฟ้มหีบเพลงME.STYLE#WS9201_CL,MESTYLME,ME.STYLE,WS9201_CL,CLEAR,,155,35.1,0,0,0,,VAR1
